employee_id,age,years_experience,department,job_title,education_level,location,performance_rating,overtime_hours,projects_completed,salary
8503,52,9,Sales,Junior,Master,Austin,2.17,18,8,173481
8504,58,25,Engineering,Mid-Level,Bachelor,New York,2.11,2,14,424614
8505,64,19,IT,Lead,PhD,Chicago,4.25,3,3,476740
8506,26,8,Finance,Lead,PhD,Seattle,4.25,2,1,339372
8507,34,14,IT,Mid-Level,Bachelor,Seattle,3.77,14,11,376942
8508,49,8,Finance,Senior,PhD,New York,4.7,5,6,420553
8509,64,6,Sales,Manager,Bachelor,San Francisco,1.62,8,4,313422
8510,46,25,Operations,Mid-Level,Master,New York,2.08,7,6,236211
8511,56,23,Engineering,Director,High School,San Francisco,2.18,1,6,598473
8512,60,11,Finance,Lead,Bachelor,Remote,2.22,18,6,276483
8513,28,19,Finance,Manager,Master,Seattle,2.31,14,2,483265
8514,59,13,Sales,Mid-Level,Bachelor,Chicago,3.79,7,12,266791
8515,53,21,HR,Manager,PhD,Boston,2.08,18,4,485047
8516,24,15,Engineering,Senior,Master,San Francisco,2.14,4,12,534380
8517,60,28,Finance,Lead,Bachelor,Seattle,3.28,11,0,393183
8518,58,31,Marketing,Senior,Master,Remote,1.77,11,5,283710
8519,43,18,Sales,Senior,Bachelor,New York,2.46,8,3,279581
8520,29,34,HR,Lead,Bachelor,Seattle,1.23,17,1,310066
8521,38,31,HR,Director,Master,New York,4.81,9,2,678958
8522,48,19,Sales,Senior,Master,New York,2.27,4,14,454628
8523,54,19,HR,Mid-Level,Master,Seattle,4.4,14,14,387971
8524,38,7,Finance,Mid-Level,PhD,Chicago,3.12,19,2,256969
8525,63,34,HR,Manager,High School,Austin,1.91,18,13,425884
8526,33,12,Engineering,Mid-Level,Bachelor,New York,1.77,9,0,209395
8527,48,5,Marketing,Mid-Level,Bachelor,New York,3.78,16,6,220755
8528,29,15,Finance,Manager,Master,San Francisco,4.86,5,9,713113
8529,44,4,Sales,Junior,Bachelor,Boston,1.73,8,13,164421
8530,63,33,Marketing,Lead,High School,Seattle,1.46,16,2,308289
8531,50,5,Operations,Mid-Level,High School,New York,2.55,17,6,138447
8532,41,32,Finance,Manager,Bachelor,Remote,2.58,13,9,511696
8533,37,14,Marketing,Senior,Bachelor,Chicago,4.23,5,9,269718
8534,38,14,HR,Senior,Master,Austin,2.88,10,11,276642
8535,37,13,Operations,Director,High School,Austin,1.25,18,14,327765
8536,40,4,Sales,Mid-Level,Bachelor,Remote,4.68,15,8,178781
8537,29,25,Sales,Lead,High School,Austin,2.49,1,12,310140
8538,59,16,Engineering,Manager,Bachelor,Chicago,3.67,6,14,628579
8539,59,15,HR,Director,PhD,Austin,3.67,5,14,602000
8540,50,34,Engineering,Director,High School,Seattle,1.23,14,12,876470
8541,62,22,Engineering,Manager,PhD,Austin,1.01,12,5,553178
8542,57,12,HR,Manager,Master,San Francisco,1.35,6,7,360093
8543,47,32,Finance,Manager,High School,Austin,4.83,19,10,631501
8544,52,28,Operations,Manager,Bachelor,San Francisco,4.18,2,10,472950
8545,33,33,IT,Lead,Bachelor,San Francisco,1.53,14,0,481362
8546,38,33,Engineering,Manager,PhD,San Francisco,3.46,19,7,1385911
8547,36,26,Marketing,Lead,High School,Chicago,3.45,2,7,279925
8548,30,14,Operations,Lead,High School,New York,1.0,14,11,249291
8549,60,8,Finance,Lead,High School,Boston,2.72,2,2,194646
8550,63,25,HR,Senior,Master,Remote,3.85,14,5,277870
8551,33,2,Sales,Junior,High School,Remote,1.75,0,13,88831
8552,53,4,Finance,Director,Master,Seattle,4.4,19,14,853395
8553,46,19,Engineering,Mid-Level,Bachelor,Seattle,3.64,10,13,443381
8554,60,19,Marketing,Senior,PhD,Austin,1.03,3,13,311460
8555,39,4,Operations,Junior,PhD,Boston,4.42,18,5,171852
8556,36,9,HR,Director,High School,New York,1.08,9,6,280187
8557,53,15,Sales,Senior,PhD,San Francisco,4.55,3,2,377002
8558,27,24,Operations,Director,High School,San Francisco,2.33,15,14,593704
8559,64,24,Marketing,Lead,Bachelor,Remote,3.79,0,9,284441
8560,56,29,IT,Lead,Bachelor,San Francisco,4.15,12,0,540197
8561,55,13,Sales,Manager,Bachelor,Remote,2.13,18,12,382751
8562,59,21,HR,Lead,PhD,San Francisco,2.43,13,8,554215
8563,26,27,Operations,Senior,High School,Austin,3.04,12,5,195202
8564,39,29,Finance,Director,Master,New York,3.33,3,4,773927
8565,37,18,Engineering,Mid-Level,Bachelor,Remote,2.17,9,14,303078
8566,29,19,HR,Director,Bachelor,New York,4.97,7,1,442388
8567,46,34,Marketing,Lead,Master,Remote,3.95,8,3,356297
8568,53,21,Finance,Director,Master,Remote,2.1,13,4,502363
8569,47,14,Operations,Junior,PhD,New York,3.56,7,9,220731
8570,43,10,Sales,Director,Bachelor,Boston,2.74,0,3,340794
8571,52,33,Finance,Senior,PhD,Seattle,4.44,10,9,732538
8572,64,23,Finance,Junior,Bachelor,Remote,2.32,15,3,166516
8573,31,5,Marketing,Manager,PhD,San Francisco,1.75,0,10,404887
8574,33,16,Engineering,Manager,PhD,Chicago,1.18,18,5,607848
8575,49,27,IT,Director,Master,Seattle,4.94,19,14,1554107
8576,27,30,Finance,Mid-Level,High School,New York,2.44,17,14,443862
8577,41,8,Finance,Senior,High School,Boston,1.88,6,3,169060
8578,26,9,Engineering,Mid-Level,High School,Austin,2.97,8,12,213507
8579,44,20,Engineering,Junior,Bachelor,San Francisco,2.17,5,11,308974
8580,30,33,Sales,Mid-Level,Master,Boston,1.93,19,8,431972
8581,50,30,Operations,Junior,Master,Seattle,3.47,5,11,228361
8582,37,28,Sales,Mid-Level,Master,Chicago,1.3,0,1,198022
8583,43,10,Engineering,Manager,Bachelor,Chicago,3.04,5,4,359667
8584,29,32,IT,Senior,PhD,Austin,2.55,15,13,702038
8585,41,0,HR,Mid-Level,PhD,New York,3.13,3,2,152655
8586,35,20,Engineering,Director,High School,New York,2.28,2,7,568235
8587,60,22,Sales,Junior,High School,Boston,3.28,8,13,224525
8588,58,8,Marketing,Director,Bachelor,Remote,1.33,7,14,318647
8589,55,0,Marketing,Senior,Bachelor,Seattle,2.5,6,2,141666
8590,32,20,Operations,Director,High School,Boston,1.95,11,7,342425
8591,61,21,Finance,Manager,PhD,Seattle,2.75,0,7,569685
8592,54,3,IT,Manager,PhD,New York,2.59,11,1,421042
8593,52,0,Marketing,Lead,Master,New York,3.52,15,10,361303
8594,55,9,Sales,Senior,High School,Boston,3.52,13,12,292904
8595,28,14,Marketing,Mid-Level,High School,San Francisco,2.65,10,9,230845
8596,44,28,IT,Manager,PhD,Seattle,1.73,19,12,1053874
8597,28,4,IT,Mid-Level,Master,Seattle,3.33,18,6,296579
8598,46,28,HR,Mid-Level,High School,Chicago,4.87,18,10,284041
8599,24,26,Engineering,Junior,PhD,Chicago,1.74,12,5,327156
8600,59,24,Engineering,Director,PhD,Austin,1.28,11,10,889061
8601,41,15,Sales,Mid-Level,PhD,Chicago,2.06,9,0,208846
8602,55,15,Finance,Lead,Master,Seattle,2.65,14,1,379025
8603,51,24,IT,Senior,Master,Remote,2.22,12,3,314182
8604,38,0,Engineering,Senior,PhD,Boston,4.34,12,1,330907
8605,31,4,Marketing,Junior,Master,San Francisco,2.97,14,4,173785
8606,56,19,IT,Lead,Master,Boston,1.98,16,2,457257
8607,41,4,HR,Director,Master,New York,4.8,10,14,618270
8608,39,28,Finance,Lead,Master,Seattle,1.5,9,5,487528
8609,48,33,Finance,Senior,Bachelor,New York,1.49,3,8,402424
8610,57,17,Finance,Lead,High School,Seattle,1.98,16,13,434280
8611,44,1,Engineering,Director,High School,Chicago,1.31,13,9,355381
8612,53,15,Operations,Manager,Master,San Francisco,4.01,1,6,370221
8613,31,28,Finance,Mid-Level,PhD,Seattle,2.25,6,13,501830
8614,32,32,Sales,Mid-Level,High School,Austin,3.92,15,4,236190
8615,59,15,Marketing,Senior,Master,Boston,4.05,16,0,287275
8616,27,34,Operations,Senior,High School,Austin,1.95,3,0,147015
8617,62,16,HR,Director,PhD,Austin,3.07,2,0,319110
8618,55,3,Marketing,Lead,Master,Austin,3.08,4,14,279876
8619,57,3,Sales,Director,PhD,Austin,4.49,5,2,369383
8620,58,24,Sales,Junior,High School,Boston,1.1,5,6,138740
8621,38,32,IT,Senior,Bachelor,New York,2.27,5,14,585840
8622,61,13,Operations,Senior,PhD,Boston,4.53,18,12,430912
8623,61,23,Marketing,Senior,Master,New York,1.95,10,8,391130
8624,33,10,Engineering,Director,Master,New York,1.55,18,13,959203
8625,42,24,IT,Director,PhD,Boston,3.3,13,5,1012759
8626,61,27,Sales,Lead,Bachelor,Boston,2.22,14,6,441921
8627,40,6,Finance,Manager,High School,Boston,2.87,4,13,345817
8628,24,9,HR,Senior,High School,Seattle,4.28,11,10,220663
8629,39,30,HR,Manager,High School,New York,3.08,12,2,346291
8630,40,18,Sales,Director,High School,Boston,3.06,17,10,595524
8631,27,17,Finance,Lead,High School,San Francisco,2.11,2,7,324098
8632,37,5,Marketing,Director,Master,Chicago,4.17,11,9,496564
8633,29,27,HR,Junior,Master,Chicago,3.96,4,5,187581
8634,39,6,Finance,Mid-Level,PhD,San Francisco,1.94,12,2,272260
8635,64,11,Finance,Mid-Level,PhD,Chicago,2.28,12,12,361401
8636,60,33,Engineering,Director,High School,New York,4.15,5,11,975533
8637,33,24,Sales,Mid-Level,High School,Boston,2.43,15,1,206317
8638,31,16,Finance,Mid-Level,High School,Boston,2.61,2,8,199826
8639,28,32,IT,Lead,Bachelor,Remote,2.46,6,10,438392
8640,22,22,Marketing,Mid-Level,PhD,Seattle,1.65,9,6,289535
8641,57,8,HR,Lead,Master,Boston,2.36,3,13,306606
8642,42,5,IT,Junior,High School,San Francisco,4.21,11,9,218094
8643,58,1,Engineering,Senior,PhD,San Francisco,2.96,5,9,428036
8644,45,8,Marketing,Senior,Bachelor,New York,2.83,17,14,360549
8645,46,2,HR,Senior,Bachelor,San Francisco,1.63,6,12,203773
8646,28,15,Sales,Lead,High School,Seattle,1.71,1,8,242920
8647,63,24,Marketing,Lead,Master,Boston,1.17,7,3,322073
8648,38,23,HR,Lead,PhD,Seattle,1.06,17,3,375899
8649,50,28,Engineering,Junior,Master,Remote,2.95,12,5,258933
8650,51,25,IT,Manager,High School,New York,2.64,2,1,358710
8651,28,34,HR,Lead,High School,New York,2.1,12,9,390928
8652,54,22,Finance,Lead,Bachelor,Boston,4.96,6,0,364369
8653,28,3,Engineering,Senior,Bachelor,Austin,2.59,0,13,249312
8654,45,13,Marketing,Director,PhD,Boston,4.16,17,9,817197
8655,32,6,Operations,Mid-Level,High School,New York,1.84,15,2,115773
8656,30,7,Sales,Mid-Level,High School,Austin,1.99,10,11,153031
8657,33,18,IT,Junior,PhD,Boston,3.27,16,13,447056
8658,56,1,Engineering,Mid-Level,Master,Boston,1.02,4,10,230221
8659,25,0,IT,Manager,Bachelor,Austin,1.07,5,4,201555
8660,57,12,Engineering,Senior,High School,Austin,1.57,13,1,186366
8661,49,23,Engineering,Junior,High School,Chicago,1.89,13,8,219079
8662,34,31,HR,Mid-Level,Master,Seattle,3.11,18,12,423180
8663,44,29,Finance,Mid-Level,Master,Remote,3.74,4,12,335813
8664,40,5,Operations,Director,Master,Austin,2.25,17,0,240574
8665,63,32,Sales,Senior,Bachelor,San Francisco,1.96,10,12,530673
8666,58,22,IT,Junior,PhD,Austin,4.29,11,2,260597
8667,60,9,Sales,Senior,High School,New York,1.65,18,14,314166
8668,45,14,Finance,Junior,Bachelor,Remote,3.71,16,4,159077
8669,37,22,HR,Mid-Level,Master,Austin,4.73,16,0,205008
8670,54,0,HR,Senior,High School,Boston,1.93,1,3,101461
8671,33,7,Finance,Senior,High School,San Francisco,1.35,5,9,241174
8672,55,2,IT,Manager,Bachelor,Remote,4.92,18,0,266795
8673,28,13,Finance,Director,Master,Remote,2.08,5,10,469998
8674,32,16,Marketing,Senior,Master,Austin,2.1,0,10,240630
8675,52,33,HR,Junior,PhD,San Francisco,2.94,13,11,406145
8676,50,5,IT,Manager,Master,Seattle,1.92,1,10,404834
8677,34,4,Engineering,Senior,Bachelor,Remote,4.97,11,6,254973
8678,52,28,Sales,Senior,PhD,Remote,1.17,16,0,279043
8679,23,34,HR,Manager,PhD,Chicago,2.81,3,2,421420
8680,60,17,Finance,Mid-Level,PhD,San Francisco,3.19,3,14,505526
8681,36,29,Engineering,Senior,PhD,Boston,2.87,6,3,539574
8682,32,14,Marketing,Lead,PhD,Chicago,3.08,12,3,354457
8683,55,14,Operations,Director,Bachelor,Austin,4.95,16,14,513866
8684,60,15,Marketing,Mid-Level,High School,Seattle,4.51,13,13,276165
8685,25,32,Engineering,Senior,Master,Remote,2.23,16,12,571903
8686,32,9,IT,Mid-Level,High School,Seattle,3.21,15,6,228276
8687,50,18,IT,Junior,High School,Remote,1.0,15,14,176122
8688,23,2,Engineering,Mid-Level,Master,Seattle,2.64,5,4,222808
8689,37,3,IT,Manager,Master,San Francisco,1.66,1,14,482049
8690,60,10,Finance,Senior,High School,Chicago,3.85,16,10,304903
8691,34,32,IT,Mid-Level,Master,Austin,1.88,1,7,304223
8692,58,27,Operations,Lead,PhD,Seattle,4.0,17,2,433414
8693,38,31,Finance,Junior,Master,Seattle,2.25,19,13,438451
8694,42,15,Sales,Junior,Master,Seattle,4.7,11,7,253481
8695,40,8,IT,Mid-Level,PhD,Seattle,2.78,3,10,325034
8696,28,10,Operations,Manager,PhD,Austin,4.36,8,10,372439
8697,59,5,Operations,Junior,PhD,San Francisco,3.51,10,12,204354
8698,29,26,Sales,Mid-Level,Master,Seattle,4.91,16,8,473813
8699,34,11,Marketing,Mid-Level,PhD,Seattle,3.97,12,13,386733
8700,58,21,Engineering,Junior,PhD,San Francisco,3.91,18,8,547042
8701,23,20,Marketing,Mid-Level,Bachelor,Chicago,2.06,7,8,213379
8702,62,32,IT,Mid-Level,Bachelor,San Francisco,3.02,4,13,511655
8703,32,16,IT,Director,Master,Austin,2.16,9,14,740363
8704,45,28,Finance,Lead,PhD,Boston,1.08,14,12,727972
8705,27,9,HR,Mid-Level,Master,Remote,3.84,18,0,140184
8706,47,17,IT,Director,Bachelor,Chicago,1.94,8,13,662963
8707,28,12,IT,Director,Bachelor,Boston,2.59,15,8,647217
8708,60,26,Finance,Mid-Level,PhD,Seattle,2.14,15,7,460830
8709,40,9,HR,Manager,Master,Boston,1.8,7,12,363243
8710,27,31,Engineering,Junior,Bachelor,Austin,1.27,2,14,258063
8711,64,2,Engineering,Director,High School,Boston,2.35,2,1,265923
8712,50,21,Operations,Director,PhD,New York,1.33,9,2,443208
8713,64,26,Engineering,Manager,Master,Chicago,3.16,11,6,707956
8714,60,2,Sales,Senior,High School,Austin,1.08,14,2,119633
8715,23,32,Sales,Manager,PhD,San Francisco,4.76,14,1,857934
8716,40,1,HR,Senior,PhD,Remote,4.87,18,3,197131
8717,25,10,Marketing,Senior,Bachelor,Austin,2.22,13,8,213099
8718,27,9,Operations,Manager,Master,San Francisco,2.04,10,14,435952
8719,58,32,Marketing,Lead,Bachelor,Austin,1.42,5,1,239983
8720,49,6,HR,Manager,High School,New York,4.62,11,0,215252
8721,51,14,Sales,Director,High School,Chicago,3.35,17,9,500932
8722,28,25,Finance,Junior,High School,Seattle,3.44,1,14,242717
8723,30,10,IT,Manager,High School,Seattle,4.58,15,13,552176
8724,46,26,Operations,Lead,High School,Boston,4.64,3,6,258285
8725,54,6,HR,Manager,Master,Remote,4.31,3,13,296862
8726,22,0,Marketing,Lead,Master,Austin,4.09,16,10,293457
8727,27,9,HR,Junior,PhD,Chicago,4.51,19,0,157994
8728,39,20,HR,Mid-Level,PhD,Chicago,4.5,9,5,288001
8729,31,14,Engineering,Lead,Master,Chicago,2.47,17,13,643580
8730,49,29,Sales,Lead,PhD,Chicago,4.89,18,4,668341
8731,32,29,Operations,Director,Bachelor,Chicago,3.84,10,10,547090
8732,54,7,Engineering,Lead,Master,Remote,2.48,13,7,346196
8733,22,23,Sales,Junior,Bachelor,Boston,2.77,3,2,165299
8734,34,18,HR,Senior,High School,Seattle,3.75,15,2,202839
8735,58,2,Sales,Lead,High School,Boston,2.44,2,0,131471
8736,41,14,Marketing,Junior,PhD,Austin,4.31,10,3,182868
8737,22,5,Operations,Director,Master,Seattle,1.59,4,9,311397
8738,24,17,Engineering,Director,High School,Seattle,4.63,1,9,610733
8739,39,18,Operations,Mid-Level,PhD,San Francisco,2.2,11,5,263585
8740,62,29,HR,Lead,Bachelor,Austin,1.61,12,4,268946
8741,35,12,Marketing,Senior,Master,Remote,4.43,1,6,213474
8742,52,11,Sales,Junior,PhD,Chicago,1.96,4,14,228142
8743,48,33,IT,Mid-Level,High School,San Francisco,4.37,18,11,568358
8744,38,11,Sales,Senior,Bachelor,Seattle,2.19,4,10,262184
8745,50,23,Marketing,Mid-Level,Bachelor,Remote,4.74,2,9,207950
8746,57,3,IT,Senior,PhD,Remote,1.88,18,0,206551
8747,58,13,Sales,Manager,Master,Austin,1.28,18,2,315914
8748,47,16,Engineering,Manager,PhD,San Francisco,4.75,10,10,1084569
8749,38,2,Finance,Manager,High School,Seattle,1.66,11,13,318970
8750,43,22,Sales,Mid-Level,Master,Boston,4.78,18,3,368933
8751,46,12,HR,Manager,High School,Chicago,4.3,19,14,396642
8752,23,8,Sales,Junior,Bachelor,Remote,1.33,9,5,106980
8753,43,20,Operations,Junior,Bachelor,San Francisco,2.78,16,3,149471
8754,26,7,HR,Manager,High School,New York,1.29,11,6,226285
8755,25,16,Sales,Senior,High School,Chicago,2.32,2,13,244911
8756,57,15,Sales,Senior,Bachelor,Boston,2.41,7,9,304216
8757,27,15,HR,Mid-Level,PhD,Boston,3.4,7,14,343002
8758,42,27,Engineering,Senior,PhD,Austin,4.9,12,9,689222
8759,34,15,IT,Lead,PhD,Remote,1.68,12,14,512698
8760,58,13,IT,Senior,High School,Seattle,2.32,9,2,223842
8761,46,19,Finance,Junior,High School,New York,3.35,14,7,224020
8762,47,33,Finance,Director,Bachelor,San Francisco,1.69,15,12,1095694
8763,60,28,IT,Senior,Master,Remote,3.84,12,6,431231
8764,41,2,Engineering,Mid-Level,PhD,Austin,2.61,10,2,200804
8765,54,9,Sales,Senior,PhD,Boston,4.8,11,8,423820
8766,35,19,Finance,Mid-Level,PhD,San Francisco,3.52,13,12,591576
8767,57,1,Engineering,Lead,Bachelor,Boston,2.45,19,9,389579
8768,38,26,Engineering,Manager,Master,Boston,3.88,2,12,852882
8769,42,31,Finance,Lead,Master,New York,4.36,14,4,699396
8770,37,9,IT,Junior,Master,Chicago,4.2,10,1,184016
8771,37,16,HR,Director,PhD,San Francisco,2.05,2,8,587860
8772,41,32,Marketing,Lead,High School,New York,2.67,17,7,454127
8773,50,5,IT,Lead,PhD,Seattle,2.81,7,14,543379
8774,49,17,HR,Junior,Master,Remote,2.55,7,7,121943
8775,29,8,IT,Junior,Bachelor,Boston,2.24,12,0,146654
8776,45,7,Sales,Manager,Master,Boston,4.01,5,13,495802
8777,24,24,HR,Manager,PhD,New York,1.05,9,3,420046
8778,46,30,Operations,Senior,High School,Seattle,2.17,14,6,235427
8779,40,3,Marketing,Mid-Level,Master,San Francisco,1.57,4,5,176276
8780,54,19,IT,Junior,High School,Boston,1.52,0,11,173561
8781,23,27,Marketing,Lead,Master,Seattle,2.11,7,8,446710
8782,36,0,Engineering,Lead,High School,San Francisco,4.05,1,14,358340
8783,43,22,Operations,Manager,High School,New York,4.88,0,7,299344
8784,31,12,Sales,Mid-Level,Master,Boston,3.06,15,8,311648
8785,39,15,Engineering,Junior,Bachelor,Austin,2.36,4,3,141958
8786,43,25,HR,Manager,PhD,Austin,4.32,18,7,579475
8787,48,30,HR,Mid-Level,PhD,Boston,1.27,10,13,379316
8788,34,0,Finance,Junior,Master,Chicago,1.37,7,11,149683
8789,54,16,Engineering,Lead,High School,Boston,2.38,3,5,308669
8790,26,15,Operations,Lead,PhD,Boston,2.79,13,8,380306
8791,47,9,Engineering,Manager,High School,Boston,4.19,16,9,503789
8792,34,30,Engineering,Mid-Level,Bachelor,New York,4.7,8,0,365877
8793,48,9,Engineering,Lead,Master,Boston,3.13,3,5,393696
8794,35,33,Marketing,Mid-Level,Bachelor,Boston,2.98,1,9,288145
8795,45,5,Finance,Manager,High School,New York,1.85,9,9,316091
8796,24,27,IT,Senior,High School,Boston,2.8,18,1,325840
8797,51,27,Sales,Mid-Level,Master,Austin,4.69,8,14,413825
8798,56,12,Sales,Director,High School,Austin,2.57,15,11,425143
8799,35,11,Sales,Mid-Level,Master,Remote,1.84,19,2,170532
8800,33,1,Marketing,Manager,Master,Seattle,2.35,16,8,346865
8801,49,7,Finance,Director,Bachelor,Remote,3.06,1,4,278390
8802,50,8,Operations,Senior,PhD,Remote,3.39,18,4,197610
8803,64,7,Finance,Lead,PhD,Boston,2.73,1,0,272074
8804,38,2,Marketing,Junior,High School,New York,4.03,15,9,148277
8805,61,8,Operations,Manager,PhD,Boston,3.34,15,11,450738
8806,42,12,Engineering,Junior,High School,Boston,3.66,13,13,266884
8807,44,8,HR,Senior,PhD,Seattle,4.45,19,11,422345
8808,41,30,Engineering,Director,Bachelor,San Francisco,4.46,0,1,767798
8809,32,24,Sales,Senior,PhD,Remote,1.81,8,8,333005
8810,55,7,Engineering,Mid-Level,High School,Seattle,3.49,14,6,239832
8811,31,30,Marketing,Junior,High School,Chicago,3.87,14,12,234417
8812,31,30,Sales,Junior,PhD,New York,1.58,10,3,280301
8813,64,16,HR,Senior,Master,Remote,4.37,4,6,205172
8814,27,18,Operations,Director,Bachelor,Chicago,1.72,7,14,407463
8815,57,2,Operations,Junior,Master,San Francisco,4.2,6,9,148419
8816,45,29,Sales,Lead,PhD,Chicago,1.65,5,11,556790
8817,33,9,IT,Senior,Master,Boston,3.97,6,1,296903
8818,64,28,IT,Mid-Level,PhD,Austin,1.59,18,11,487522
8819,44,17,Engineering,Mid-Level,High School,New York,2.52,13,4,268447
8820,48,11,IT,Mid-Level,Master,New York,1.57,10,11,349233
8821,58,22,Finance,Junior,Bachelor,Boston,2.08,18,8,260873
8822,27,10,Finance,Senior,Master,Seattle,4.94,13,14,540140
8823,22,8,Operations,Mid-Level,High School,Remote,1.43,18,10,108704
8824,27,23,Finance,Senior,High School,Remote,2.63,5,1,174896
8825,43,24,Sales,Junior,High School,Remote,3.71,0,14,161552
8826,62,24,Finance,Lead,Master,Chicago,1.38,13,2,383090
8827,45,8,Marketing,Lead,High School,New York,1.44,11,4,201264
8828,46,11,Operations,Lead,High School,Seattle,1.57,11,4,160432
8829,36,10,HR,Junior,Master,Remote,3.58,8,14,158568
8830,47,27,Finance,Mid-Level,Master,Remote,4.64,8,7,328162
8831,29,7,Marketing,Junior,PhD,San Francisco,4.3,13,6,252985
8832,45,9,Marketing,Senior,Master,Remote,4.93,19,2,225884
8833,59,24,Sales,Lead,High School,San Francisco,3.31,1,4,329077
8834,27,8,Operations,Senior,Bachelor,Chicago,4.85,13,7,215471
8835,56,7,Sales,Junior,High School,San Francisco,2.22,6,4,116900
8836,63,2,HR,Manager,High School,Remote,2.69,14,13,201040
8837,22,17,HR,Manager,High School,Austin,2.58,7,1,175353
8838,57,34,Engineering,Junior,Master,Boston,1.19,18,9,424141
8839,33,16,HR,Mid-Level,Bachelor,Remote,4.32,1,1,124709
8840,59,27,Operations,Director,High School,New York,1.1,0,0,240590
8841,32,14,IT,Senior,Master,Seattle,3.92,18,5,461777
8842,33,18,IT,Junior,PhD,Boston,2.63,7,0,223108
8843,63,21,Operations,Junior,Bachelor,Chicago,1.02,6,7,117472
8844,60,5,Sales,Manager,Bachelor,Boston,2.16,17,0,269873
8845,28,6,Marketing,Lead,Master,New York,2.38,18,7,368097
8846,32,8,Engineering,Lead,PhD,Remote,4.86,12,5,436978
8847,57,19,IT,Director,High School,Seattle,3.64,15,8,675074
8848,52,10,IT,Mid-Level,PhD,New York,3.17,10,2,311028
8849,54,1,HR,Mid-Level,Bachelor,Chicago,1.51,9,13,142931
8850,34,21,Marketing,Director,Master,New York,2.56,18,13,943799
8851,39,4,Sales,Mid-Level,PhD,San Francisco,1.14,4,6,224590
8852,62,6,Finance,Manager,High School,Seattle,4.05,11,1,269371
8853,45,5,Engineering,Junior,PhD,Seattle,1.65,3,4,176904
8854,30,21,Operations,Mid-Level,PhD,Boston,3.38,15,11,351731
8855,52,9,Marketing,Manager,Master,Austin,3.8,1,0,217469
8856,62,19,Sales,Senior,Master,Austin,2.47,3,4,243172
8857,31,27,Sales,Junior,Bachelor,Austin,3.53,15,7,235469
8858,23,22,Engineering,Director,Master,Chicago,4.06,10,9,978447
8859,59,34,Engineering,Senior,PhD,Austin,1.74,5,2,409668
8860,36,0,HR,Lead,High School,Seattle,3.4,10,14,225467
8861,24,28,HR,Lead,Bachelor,Remote,3.94,9,5,261822
8862,64,8,Operations,Junior,Master,Seattle,2.43,14,12,165810
8863,52,8,Operations,Mid-Level,PhD,Boston,1.65,6,3,139661
8864,27,21,Engineering,Junior,PhD,New York,2.14,14,7,395540
8865,24,1,Engineering,Mid-Level,Bachelor,San Francisco,4.73,0,12,306422
8866,32,15,Marketing,Director,Bachelor,Remote,2.43,7,13,396199
8867,36,5,HR,Lead,Master,Austin,1.43,4,1,134412
8868,49,12,Sales,Junior,Master,Austin,1.33,5,4,132061
8869,31,32,IT,Junior,High School,Remote,1.72,3,5,141648
8870,59,18,IT,Director,Bachelor,Austin,1.51,14,10,596820
8871,28,14,IT,Mid-Level,Bachelor,San Francisco,2.98,3,14,377687
8872,36,32,HR,Lead,PhD,Boston,2.39,2,7,448403
8873,39,9,HR,Lead,High School,Remote,4.37,15,1,151631
8874,39,0,Engineering,Mid-Level,Master,Remote,4.52,15,8,226182
8875,62,11,IT,Director,High School,Austin,2.89,7,6,369818
8876,45,28,Engineering,Mid-Level,High School,New York,4.55,5,9,409612
8877,23,16,HR,Director,PhD,Chicago,2.8,12,12,671795
8878,61,3,Finance,Mid-Level,Bachelor,San Francisco,3.57,8,13,299690
8879,41,28,Finance,Lead,Bachelor,Boston,1.65,8,3,375018
8880,55,6,Operations,Lead,Bachelor,Seattle,1.21,10,9,202270
8881,64,12,HR,Junior,Master,New York,1.64,7,1,128438
8882,47,4,IT,Director,Bachelor,San Francisco,2.01,12,7,543158
8883,28,5,Finance,Lead,High School,Seattle,4.0,18,1,260632
8884,59,33,Operations,Director,High School,San Francisco,1.69,0,1,311440
8885,51,6,Operations,Director,Bachelor,Chicago,1.52,16,12,348798
8886,63,27,HR,Senior,High School,Chicago,4.71,5,14,317025
8887,26,9,Operations,Senior,Master,Seattle,3.76,11,8,254115
8888,32,3,Engineering,Mid-Level,Bachelor,Seattle,2.89,3,3,181863
8889,22,2,Engineering,Director,Master,Boston,1.38,15,6,540797
8890,55,24,Engineering,Mid-Level,Bachelor,Austin,4.41,2,9,336148
8891,22,22,Sales,Mid-Level,Master,Remote,1.43,16,13,296372
8892,40,26,Engineering,Junior,Master,Seattle,3.44,17,3,344767
8893,23,13,IT,Senior,Master,Chicago,3.67,17,4,396780
8894,42,31,Engineering,Senior,High School,Boston,2.6,17,0,349197
8895,41,22,HR,Lead,Master,San Francisco,4.64,7,14,628407
8896,44,2,Finance,Senior,PhD,Remote,1.2,7,9,214346
8897,42,34,IT,Lead,Master,Austin,4.27,12,0,484302
8898,45,12,Finance,Director,Master,New York,3.22,11,9,774431
8899,25,33,Engineering,Junior,Master,San Francisco,3.44,14,9,546956
8900,33,23,Engineering,Mid-Level,Master,Remote,4.95,9,13,451202
8901,43,0,Engineering,Mid-Level,Bachelor,Boston,3.33,8,2,180656
8902,41,11,Operations,Director,High School,New York,4.19,2,5,292408
8903,39,7,HR,Lead,High School,Remote,1.61,9,11,170113
